0 0.013272 0.00151635 0.744755
0.005 0.0132718 0.00151656 0.744755
0.01 0.0132714 0.00151717 0.744753
0.015 0.0132713 0.00151807 0.744749
0.02 0.0132714 0.00151917 0.744744
0.025 0.0132718 0.00152039 0.744737
0.03 0.0132725 0.0015217 0.744729
0.035 0.0132734 0.00152305 0.74472
0.04 0.0132745 0.00152443 0.744709
0.045 0.0132758 0.00152582 0.744696
0.05 0.0132774 0.00152722 0.744682
0.055 0.0132792 0.00152862 0.744666
0.06 0.0132811 0.00153 0.744649
0.065 0.0132833 0.00153138 0.744631
0.07 0.0132857 0.00153276 0.744611
0.075 0.0132883 0.00153412 0.744589
0.08 0.0132911 0.00153548 0.744566
0.085 0.013294 0.00153682 0.744542
0.09 0.0132972 0.00153817 0.744517
0.095 0.0133005 0.0015395 0.74449
0.1 0.0133041 0.00154084 0.744461
0.105 0.0133078 0.00154217 0.744431
0.11 0.0133117 0.00154351 0.7444
0.115 0.0133158 0.00154484 0.744368
0.12 0.0133201 0.00154619 0.744334
0.125 0.0133246 0.00154753 0.744299
0.13 0.0133292 0.00154889 0.744262
0.135 0.013334 0.00155026 0.744225
0.14 0.013339 0.00155164 0.744186
0.145 0.0133442 0.00155303 0.744146
0.15 0.0133495 0.00155445 0.744104
0.155 0.0133551 0.00155588 0.744062
0.16 0.0133607 0.00155733 0.744018
0.165 0.0133666 0.00155881 0.743973
0.17 0.0133726 0.00156031 0.743926
0.175 0.0133788 0.00156185 0.743879
0.18 0.0133852 0.00156341 0.74383
0.185 0.0133917 0.001565 0.74378
0.19 0.0133983 0.00156663 0.74373
0.195 0.0134052 0.0015683 0.743678
0.2 0.0134122 0.00157 0.743624
0.205 0.0134193 0.00157175 0.74357
0.21 0.0134266 0.00157354 0.743515
0.215 0.0134341 0.00157537 0.743458
0.22 0.0134417 0.00157726 0.743401
0.225 0.0134494 0.00157919 0.743343
0.23 0.0134573 0.00158118 0.743283
0.235 0.0134654 0.00158322 0.743222
0.24 0.0134736 0.00158532 0.743161
0.245 0.0134819 0.00158747 0.743098
0.25 0.0134904 0.00158969 0.743035
0.255 0.0134991 0.00159197 0.74297
0.26 0.0135078 0.00159432 0.742905
0.265 0.0135167 0.00159673 0.742838
0.27 0.0135258 0.00159922 0.742771
0.275 0.013535 0.00160177 0.742703
0.28 0.0135443 0.0016044 0.742634
0.285 0.0135537 0.00160711 0.742564
0.29 0.0135633 0.00160989 0.742493
0.295 0.013573 0.00161275 0.742421
0.3 0.0135828 0.0016157 0.742348
0.305 0.0135928 0.00161873 0.742275
0.31 0.0136029 0.00162184 0.742201
0.315 0.0136131 0.00162504 0.742125
0.32 0.0136234 0.00162833 0.74205
0.325 0.0136338 0.00163171 0.741973
0.33 0.0136444 0.00163519 0.741895
0.335 0.0136551 0.00163876 0.741817
0.34 0.0136659 0.00164242 0.741738
0.345 0.0136768 0.00164618 0.741659
0.35 0.0136878 0.00165005 0.741578
0.355 0.0136989 0.00165401 0.741497
0.36 0.0137102 0.00165808 0.741415
0.365 0.0137215 0.00166225 0.741333
0.37 0.013733 0.00166653 0.74125
0.375 0.0137446 0.00167091 0.741166
0.38 0.0137562 0.00167541 0.741081
0.385 0.013768 0.00168001 0.740996
0.39 0.0137798 0.00168472 0.740911
0.395 0.0137918 0.00168955 0.740824
0.4 0.0138038 0.00169449 0.740737
0.405 0.013816 0.00169955 0.74065
0.41 0.0138282 0.00170472 0.740562
0.415 0.0138406 0.00171002 0.740473
0.42 0.013853 0.00171543 0.740384
0.425 0.0138655 0.00172095 0.740295
0.43 0.0138781 0.0017266 0.740205
0.435 0.0138908 0.00173237 0.740114
0.44 0.0139035 0.00173827 0.740023
0.445 0.0139164 0.00174428 0.739931
0.45 0.0139293 0.00175043 0.739839
0.455 0.0139423 0.00175669 0.739747
0.46 0.0139554 0.00176308 0.739654
0.465 0.0139685 0.0017696 0.739561
0.47 0.0139817 0.00177624 0.739467
0.475 0.013995 0.00178301 0.739373
0.48 0.0140084 0.00178991 0.739278
0.485 0.0140218 0.00179693 0.739184
0.49 0.0140353 0.00180409 0.739089
0.495 0.0140488 0.00181137 0.738993
0.5 0.0140624 0.00181878 0.738897
0.505 0.0140761 0.00182632 0.738801
0.51 0.0140898 0.00183399 0.738705
0.515 0.0141036 0.00184178 0.738608
0.52 0.0141175 0.00184971 0.738511
0.525 0.0141313 0.00185777 0.738414
0.53 0.0141453 0.00186595 0.738317
0.535 0.0141592 0.00187427 0.738219
0.54 0.0141733 0.00188271 0.738121
0.545 0.0141873 0.00189128 0.738024
0.55 0.0142014 0.00189998 0.737925
0.555 0.0142156 0.00190881 0.737827
0.56 0.0142298 0.00191776 0.737729
0.565 0.014244 0.00192684 0.73763
0.57 0.0142582 0.00193605 0.737531
0.575 0.0142725 0.00194538 0.737432
0.58 0.0142868 0.00195484 0.737333
0.585 0.0143011 0.00196442 0.737234
0.59 0.0143155 0.00197413 0.737135
0.595 0.0143298 0.00198396 0.737036
0.6 0.0143442 0.00199391 0.736937
0.605 0.0143586 0.00200398 0.736838
0.61 0.0143731 0.00201417 0.736739
0.615 0.0143875 0.00202448 0.73664
0.62 0.0144019 0.00203491 0.736541
0.625 0.0144164 0.00204545 0.736441
0.63 0.0144308 0.00205611 0.736342
0.635 0.0144453 0.00206689 0.736243
0.64 0.0144597 0.00207777 0.736144
0.645 0.0144742 0.00208877 0.736046
0.65 0.0144886 0.00209988 0.735947
0.655 0.014503 0.0021111 0.735848
0.66 0.0145175 0.00212242 0.73575
0.665 0.0145319 0.00213385 0.735652
0.67 0.0145462 0.00214538 0.735553
0.675 0.0145606 0.00215702 0.735455
0.68 0.014575 0.00216875 0.735358
0.685 0.0145893 0.00218059 0.73526
0.69 0.0146036 0.00219252 0.735163
0.695 0.0146178 0.00220455 0.735066
0.7 0.0146321 0.00221667 0.734969
0.705 0.0146463 0.00222888 0.734872
0.71 0.0146604 0.00224117 0.734776
0.715 0.0146746 0.00225356 0.73468
0.72 0.0146886 0.00226603 0.734584
0.725 0.0147027 0.00227859 0.734489
0.73 0.0147166 0.00229122 0.734394
0.735 0.0147305 0.00230393 0.734299
0.74 0.0147444 0.00231672 0.734205
0.745 0.0147582 0.00232959 0.734111
0.75 0.014772 0.00234252 0.734018
0.755 0.0147856 0.00235552 0.733925
0.76 0.0147993 0.00236859 0.733832
0.765 0.0148128 0.00238173 0.73374
0.77 0.0148263 0.00239493 0.733648
0.775 0.0148397 0.00240819 0.733557
0.78 0.014853 0.00242151 0.733466
0.785 0.0148662 0.0024349 0.733376
0.79 0.0148794 0.00244836 0.733286
0.795 0.0148924 0.00246188 0.733196
0.8 0.0149055 0.00247546 0.733107
0.805 0.0149184 0.0024891 0.733019
0.81 0.0149313 0.0025028 0.732931
0.815 0.0149441 0.00251655 0.732843
0.82 0.0149569 0.00253036 0.732756
0.825 0.0149696 0.00254422 0.732669
0.83 0.0149823 0.00255812 0.732582
0.835 0.0149949 0.00257207 0.732496
0.84 0.0150074 0.00258606 0.732411
0.845 0.0150199 0.00260009 0.732325
0.85 0.0150323 0.00261416 0.732241
0.855 0.0150447 0.00262826 0.732156
0.86 0.015057 0.00264239 0.732072
0.865 0.0150693 0.00265655 0.731989
0.87 0.0150815 0.00267073 0.731905
0.875 0.0150937 0.00268494 0.731822
0.88 0.0151059 0.00269916 0.73174
0.885 0.015118 0.00271341 0.731658
0.89 0.01513 0.00272767 0.731576
0.895 0.0151421 0.00274194 0.731494
0.9 0.015154 0.00275623 0.731413
0.905 0.015166 0.00277052 0.731333
0.91 0.0151779 0.00278481 0.731252
0.915 0.0151897 0.00279911 0.731172
0.92 0.0152016 0.00281341 0.731092
0.925 0.0152134 0.00282771 0.731013
0.93 0.0152251 0.00284201 0.730934
0.935 0.0152369 0.0028563 0.730855
0.94 0.0152486 0.00287058 0.730777
0.945 0.0152603 0.00288485 0.730699
0.95 0.0152719 0.00289911 0.730621
0.955 0.0152836 0.00291336 0.730543
0.96 0.0152952 0.00292758 0.730466
