0 0.000110882 0.00156606
0.005 9.99158e-05 0.00152706
0.01 9.70048e-05 0.00151897
0.015 0.000100054 0.00151496
0.02 0.000102965 0.00151097
0.025 9.50745e-05 0.00151299
0.03 9.50518e-05 0.00152392
0.035 9.51082e-05 0.00150803
0.04 9.69002e-05 0.0018351
0.045 0.00015501 0.00216704
0.05 0.000143942 0.00201198
0.055 0.000133071 0.00208908
0.06 0.000133066 0.00205908
0.065 0.000133996 0.00204705
0.07 0.000133092 0.0020361
0.075 0.000132923 0.00204093
0.08 0.000133919 0.00192197
0.085 0.000117119 0.00196906
0.09 0.000142946 0.00211389
0.095 0.000132039 0.00210896
0.1 0.000157086 0.00183397
0.105 0.000115937 0.00152907
0.11 0.000118078 0.00152611
0.115 0.000102888 0.00154694
0.12 0.000107976 0.00151502
0.125 0.000103979 0.00151803
0.13 0.000104068 0.00151693
0.135 9.50254e-05 0.0015229
0.14 0.000105082 0.00151294
0.145 0.000101092 0.001443
0.15 9.19653e-05 0.00146994
0.155 9.29574e-05 0.00144302
0.16 9.1937e-05 0.00145091
0.165 9.29032e-05 0.00146297
0.17 0.000106974 0.00145592
0.175 9.90918e-05 0.00146191
0.18 0.000112063 0.00145405
0.185 9.60884e-05 0.00146501
0.19 9.29347e-05 0.00145495
0.195 9.29935e-05 0.00144306
0.2 9.4059e-05 0.00145788
0.205 9.40646e-05 0.00144394
0.21 9.28986e-05 0.00145392
0.215 9.29111e-05 0.00144993
0.22 9.39303e-05 0.00145299
0.225 9.20354e-05 0.00142801
0.23 9.3936e-05 0.001411
0.235 9.21022e-05 0.00142707
0.24 9.30097e-05 0.00142903
0.245 9.69035e-05 0.00142511
0.25 9.49431e-05 0.00142905
0.255 9.78833e-05 0.00141589
0.26 9.59828e-05 0.00143295
0.265 0.000102081 0.00142608
0.27 9.1975e-05 0.00141695
0.275 9.10881e-05 0.00142101
0.28 9.21017e-05 0.00141212
0.285 9.19832e-05 0.00142595
0.29 9.79302e-05 0.00175299
0.295 0.000130083 0.00219291
0.3 0.000138885 0.00191693
0.305 0.000111046 0.00191194
0.31 0.000126042 0.00190796
0.315 0.000124897 0.00190601
0.32 0.000125104 0.00198698
0.325 0.000124917 0.00190603
0.33 0.000102098 0.00160406
0.335 0.000123018 0.00207004
0.34 0.000135934 0.00172108
0.345 0.000109046 0.00139809
0.35 9.40528e-05 0.00134012
0.355 9.20225e-05 0.00135299
0.36 9.10249e-05 0.00176595
0.365 0.000117953 0.00148398
0.37 9.89372e-05 0.00137904
0.375 8.98921e-05 0.00135701
0.38 8.8941e-05 0.00133001
0.385 8.79841e-05 0.00133601
0.39 8.80206e-05 0.00132904
0.395 8.69835e-05 0.00132696
0.4 8.80335e-05 0.0013651
0.405 0.000100102 0.00134401
0.41 9.49515e-05 0.00131711
0.415 8.79552e-05 0.00130698
0.42 8.69329e-05 0.00130991
0.425 8.49107e-05 0.00130703
0.43 0.000100041 0.00131591
0.435 8.70377e-05 0.00137201
0.44 8.89272e-05 0.001301
0.445 8.71038e-05 0.00138308
0.45 0.000105925 0.00133111
0.455 9.19313e-05 0.0015629
0.46 8.91187e-05 0.00131395
0.465 8.70365e-05 0.00137106
0.47 8.89259e-05 0.00131004
0.475 9.40427e-05 0.00125411
0.48 8.80816e-05 0.00126211
0.485 8.69746e-05 0.00126495
0.49 8.50598e-05 0.00122999
0.495 8.50535e-05 0.00126894
0.5 9.20652e-05 0.00128108
0.505 8.59244e-05 0.0012079
0.51 8.40379e-05 0.00121311
0.515 8.10588e-05 0.001233
0.52 8.19135e-05 0.0012029
0.525 7.90011e-05 0.00120808
0.53 8.00751e-05 0.00122801
0.535 9.20484e-05 0.00119902
0.54 7.80761e-05 0.00123311
0.545 8.08846e-05 0.00118506
0.55 8.0092e-05 0.00117298
0.555 7.90813e-05 0.00120893
0.56 7.997e-05 0.0011681
0.565 7.99323e-05 0.00115811
0.57 7.79883e-05 0.00115303
0.575 7.69584e-05 0.001158
0.58 0.000101961 0.00115696
0.585 7.79835e-05 0.00116007
0.59 8.40722e-05 0.00116396
0.595 8.30943e-05 0.00116789
0.6 8.28836e-05 0.00115496
0.605 8.31081e-05 0.0011649
0.61 7.90975e-05 0.00115099
0.615 7.70213e-05 0.00123001
0.62 7.98828e-05 0.00115701
0.625 7.79852e-05 0.00116102
0.63 7.79418e-05 0.00118798
0.635 7.90489e-05 0.00116094
0.64 7.89524e-05 0.00115304
0.645 7.69226e-05 0.00116791
0.65 7.80113e-05 0.00117605
0.655 7.90865e-05 0.00113293
0.66 7.59382e-05 0.00113988
0.665 7.90146e-05 0.0011681
0.67 7.89044e-05 0.00109599
0.675 7.60884e-05 0.00113903
0.68 7.79263e-05 0.00110801
0.685 7.69509e-05 0.00109594
0.69 7.49957e-05 0.00113489
0.695 7.90382e-05 0.00113588
0.7 7.90219e-05 0.00111411
0.705 7.50397e-05 0.00109694
0.71 7.89919e-05 0.00109808
0.715 7.1891e-05 0.00106989
0.72 7.09834e-05 0.00106993
0.725 7.10757e-05 0.00107203
0.73 7.30417e-05 0.00108509
0.735 7.29678e-05 0.00114201
0.74 7.30047e-05 0.00111009
0.745 7.40824e-05 0.00107993
0.75 7.80154e-05 0.00106905
0.755 7.2101e-05 0.0010741
0.76 7.19946e-05 0.00107599
0.765 7.40734e-05 0.00107897
0.77 7.2907e-05 0.00107695
0.775 7.29859e-05 0.00114603
0.78 7.90623e-05 0.00107091
0.785 7.2949e-05 0.00106899
0.79 7.09951e-05 0.00109095
0.795 7.29145e-05 0.00107396
0.8 7.19933e-05 0.00106999
0.805 7.08937e-05 0.00107189
0.81 7.28867e-05 0.00110898
0.815 7.90366e-05 0.00108193
0.82 7.79085e-05 0.00107299
0.825 7.78879e-05 0.00107892
0.83 8.99802e-05 0.0010909
0.835 7.49121e-05 0.00107205
0.84 9.0044e-05 0.00125192
0.845 9.29371e-05 0.00133695
0.85 9.10526e-05 0.00135198
0.855 0.000111088 0.00135098
0.86 9.49106e-05 0.00133902
0.865 9.29063e-05 0.00121297
0.87 7.60063e-05 0.00106095
0.875 7.60524e-05 0.00109404
0.88 7.79571e-05 0.00111304
0.885 8.31137e-05 0.00110491
0.89 8.09394e-05 0.00110112
0.895 7.60237e-05 0.00109197
0.9 7.50291e-05 0.00111097
0.905 7.79147e-05 0.001132
0.91 7.79583e-05 0.00111804
0.915 7.79093e-05 0.00113695
0.92 8.68998e-05 0.00114512
