0 0.013272 0.00151635 0.744755
0.005 0.013272 0.00151635 0.744754
0.01 0.013272 0.00151635 0.744752
0.015 0.013272 0.00151635 0.744747
0.02 0.013272 0.00151635 0.744741
0.025 0.013272 0.00151635 0.744732
0.03 0.013272 0.00151635 0.744721
0.035 0.013272 0.00151635 0.744708
0.04 0.013272 0.00151635 0.744693
0.045 0.013272 0.00151635 0.744675
0.05 0.013272 0.00151635 0.744656
0.055 0.013272 0.00151635 0.744634
0.06 0.013272 0.00151635 0.74461
0.065 0.013272 0.00151635 0.744583
0.07 0.013272 0.00151635 0.744555
0.075 0.013272 0.00151635 0.744524
0.08 0.013272 0.00151635 0.744491
0.085 0.013272 0.00151635 0.744456
0.09 0.013272 0.00151635 0.744419
0.095 0.013272 0.00151635 0.74438
0.1 0.013272 0.00151635 0.744339
0.105 0.013272 0.00151635 0.744295
0.11 0.013272 0.00151635 0.74425
0.115 0.013272 0.00151635 0.744202
0.12 0.013272 0.00151635 0.744152
0.125 0.013272 0.00151635 0.744101
0.13 0.013272 0.00151635 0.744047
0.135 0.013272 0.00151635 0.743991
0.14 0.013272 0.00151635 0.743933
0.145 0.013272 0.00151635 0.743874
0.15 0.013272 0.00151635 0.743812
0.155 0.013272 0.00151635 0.743748
0.16 0.013272 0.00151635 0.743683
0.165 0.013272 0.00151635 0.743615
0.17 0.013272 0.00151635 0.743546
0.175 0.013272 0.00151635 0.743475
0.18 0.013272 0.00151635 0.743402
0.185 0.013272 0.00151635 0.743327
0.19 0.013272 0.00151635 0.74325
0.195 0.013272 0.00151635 0.743172
0.2 0.013272 0.00151635 0.743091
0.205 0.013272 0.00151635 0.743009
0.21 0.013272 0.00151635 0.742925
0.215 0.013272 0.00151635 0.74284
0.22 0.013272 0.00151635 0.742753
0.225 0.013272 0.00151635 0.742664
0.23 0.013272 0.00151635 0.742573
0.235 0.013272 0.00151636 0.742481
0.24 0.013272 0.00151636 0.742387
0.245 0.013272 0.00151636 0.742295
0.25 0.013272 0.00151636 0.742201
0.255 0.013272 0.00151636 0.742106
0.26 0.013272 0.00151636 0.74201
0.265 0.013272 0.00151636 0.741913
0.27 0.013272 0.00151636 0.741814
0.275 0.013272 0.00151636 0.741714
0.28 0.013272 0.00151636 0.741613
0.285 0.013272 0.00151636 0.74151
0.29 0.013272 0.00151636 0.741407
0.295 0.013272 0.00151636 0.741301
0.3 0.013272 0.00151636 0.741195
0.305 0.013272 0.00151636 0.741088
0.31 0.013272 0.00151636 0.740979
0.315 0.013272 0.00151636 0.740869
0.32 0.013272 0.00151636 0.740758
0.325 0.013272 0.00151636 0.740646
0.33 0.013272 0.00151636 0.740533
0.335 0.013272 0.00151636 0.740418
0.34 0.013272 0.00151636 0.740303
0.345 0.013272 0.00151636 0.740186
0.35 0.013272 0.00151636 0.740069
0.355 0.013272 0.00151636 0.73995
0.36 0.013272 0.00151636 0.73983
0.365 0.013272 0.00151636 0.73971
0.37 0.013272 0.00151636 0.739588
0.375 0.013272 0.00151636 0.739465
0.38 0.013272 0.00151636 0.739341
0.385 0.013272 0.00151636 0.739217
0.39 0.013272 0.00151636 0.739091
0.395 0.013272 0.00151636 0.738965
0.4 0.013272 0.00151636 0.738837
0.405 0.013272 0.00151636 0.738709
0.41 0.013272 0.00151636 0.73858
0.415 0.013272 0.00151636 0.73845
0.42 0.013272 0.00151636 0.738319
0.425 0.013272 0.00151636 0.738187
0.43 0.013272 0.00151636 0.738055
0.435 0.013272 0.00151636 0.737921
0.44 0.013272 0.00151636 0.737787
0.445 0.013272 0.00151636 0.737652
0.45 0.013272 0.00151636 0.737517
0.455 0.013272 0.00151636 0.73738
0.46 0.013272 0.00151636 0.737243
0.465 0.013272 0.00151636 0.737105
0.47 0.013272 0.00151636 0.736966
0.475 0.013272 0.00151636 0.736827
0.48 0.013272 0.00151636 0.736687
0.485 0.013272 0.00151636 0.736546
0.49 0.013272 0.00151636 0.736405
0.495 0.013272 0.00151636 0.736263
0.5 0.013272 0.00151636 0.73612
0.505 0.013272 0.00151636 0.735977
0.51 0.013272 0.00151636 0.735833
0.515 0.013272 0.00151636 0.735688
0.52 0.013272 0.00151636 0.735543
0.525 0.013272 0.00151636 0.735397
