0 0.000110092 0.00147494
0.005 0.000100917 0.00129411
0.01 9.79938e-05 0.001324
0.015 9.8037e-05 0.00130605
0.02 9.70543e-05 0.00129206
0.025 9.79992e-05 0.00129201
0.03 9.59906e-05 0.00130595
0.035 9.69615e-05 0.00130297
0.04 9.70319e-05 0.001294
0.045 9.80955e-05 0.00129191
0.05 9.78947e-05 0.0012929
0.055 9.68861e-05 0.00129809
0.06 9.7109e-05 0.00129107
0.065 9.60076e-05 0.00129092
0.07 9.60453e-05 0.00130196
0.075 9.7023e-05 0.00128899
0.08 9.60674e-05 0.00129098
0.085 9.61119e-05 0.00130603
0.09 9.70365e-05 0.001294
0.095 0.000107074 0.00129302
0.1 0.000110006 0.0012929
0.105 9.70692e-05 0.00129308
0.11 9.80605e-05 0.00130307
0.115 9.79388e-05 0.00130495
0.12 9.71018e-05 0.00129211
0.125 9.70468e-05 0.00130606
0.13 9.90641e-05 0.00132288
0.135 9.40078e-05 0.00124712
0.14 9.40207e-05 0.00126708
0.145 0.000105099 0.00126896
0.15 9.49719e-05 0.00124308
0.155 9.29915e-05 0.00124505
0.16 9.60971e-05 0.00126301
0.165 9.40365e-05 0.0011911
0.17 0.000109031 0.00121007
0.175 9.11178e-05 0.00121209
0.18 9.39398e-05 0.001236
0.185 9.8059e-05 0.00121007
0.19 8.99736e-05 0.0011949
0.195 8.90612e-05 0.00120094
0.2 9.40358e-05 0.0012171
0.205 9.00894e-05 0.00118797
0.21 9.09985e-05 0.00122892
0.215 9.4939e-05 0.00123405
0.22 9.11113e-05 0.00118608
0.225 8.80203e-05 0.00117404
0.23 8.89961e-05 0.00117007
0.235 8.9025e-05 0.0011569
0.24 9.30212e-05 0.00114604
0.245 9.00241e-05 0.0011609
0.25 8.79208e-05 0.00112994
0.255 8.49114e-05 0.00112908
0.26 9.29347e-05 0.00115195
0.265 8.70235e-05 0.001141
0.27 8.70004e-05 0.00115802
0.275 8.79966e-05 0.00115902
0.28 8.49927e-05 0.00107892
