0.05	0.177322	1.137593	1.011566	0.178301	1.13985	0.883649	0.091726	1.134241	0.924363	0.130079	1.156238	0.547972	0.133179	1.21639	0.093274	0.15785	1.066672	0.055579	0.136586	1.269863	0.042576	0.13989	1.022417	0.05107	0.263453	1.126489	0.925541	0.240463	1.149975	0.548183	0.240279	1.203457	0.092412	0.21316	1.054828	0.052218	0.226283	1.265166	0.049205	0.236289	1.014098	0.048748	0.181812	1.151935	1.176088	0.188079	1.170206	1.465095	0.181168	1.164897	1.583209	0.160167	1.02699	1.666461	0.188448	1.236241	1.644184	0.085947	1.133827	1.604865	0.260817	1.121202	1.610668	0.011466	1.167247	1.380713	0.000261	1.193766	1.082861	-0.048737	1.135496	0.864132	-0.045455	1.175343	0.856699	-0.052603	1.103964	0.863375	-0.079322	1.14111	0.821327	0.362596	1.158651	1.377303	0.381238	1.188711	1.079842	0.400394	1.120374	0.859321	0.42175	1.146346	0.853437	0.383482	1.087915	0.858012	0.428635	1.112336	0.81699
0.055	0.177647	1.137379	1.011558	0.178613	1.13977	0.883643	0.092042	1.134122	0.92436	0.130261	1.155483	0.547919	0.133107	1.216352	0.093313	0.157838	1.066643	0.055623	0.13659	1.269886	0.042575	0.139852	1.022436	0.051098	0.263769	1.126362	0.925512	0.240559	1.149716	0.54816	0.240339	1.203453	0.092406	0.213139	1.054823	0.052271	0.226277	1.265176	0.049235	0.236289	1.014105	0.04876	0.182069	1.15189	1.176108	0.188335	1.169969	1.465129	0.181406	1.164645	1.583248	0.160349	1.026927	1.666505	0.188605	1.235911	1.644046	0.086264	1.133529	1.604882	0.261031	1.120956	1.61064	0.01164	1.16709	1.38075	0.000509	1.193581	1.082893	-0.047849	1.134977	0.864116	-0.045066	1.174763	0.856745	-0.051495	1.103298	0.86337	-0.07864	1.140408	0.821343	0.362883	1.158211	1.377274	0.38128	1.188409	1.079812	0.399851	1.120009	0.859255	0.421335	1.145961	0.853349	0.382872	1.087663	0.857987	0.427988	1.11184	0.816826
0.06	0.17796	1.137203	1.011554	0.178905	1.13967	0.88364	0.092339	1.134019	0.924368	0.130303	1.154374	0.547845	0.133172	1.216392	0.093414	0.157712	1.066686	0.055586	0.136726	1.270516	0.04279	0.139838	1.022475	0.051087	0.264065	1.126215	0.925487	0.240659	1.149536	0.548145	0.240411	1.203458	0.0924	0.213096	1.054831	0.05233	0.226279	1.265172	0.049229	0.236298	1.014121	0.048747	0.182324	1.151904	1.176133	0.188585	1.169824	1.465168	0.181629	1.164502	1.583293	0.160537	1.026791	1.666492	0.188842	1.236008	1.644199	0.086448	1.13345	1.604924	0.261226	1.120705	1.610604	0.011814	1.166999	1.38079	0.000719	1.193398	1.082924	-0.047037	1.134385	0.864133	-0.044745	1.17436	0.856758	-0.050224	1.102515	0.863324	-0.0778	1.139518	0.821354	0.363165	1.157845	1.377256	0.38131	1.188106	1.079786	0.39934	1.119675	0.859192	0.420924	1.145585	0.853245	0.382304	1.087368	0.857987	0.427364	1.111398	0.816597
0.065	0.178287	1.137038	1.011541	0.179233	1.1396	0.883629	0.092665	1.133952	0.924353	0.130394	1.153472	0.547762	0.133133	1.216287	0.093435	0.157635	1.066566	0.055641	0.136577	1.269981	0.042594	0.139819	1.022513	0.051107	0.264388	1.126082	0.925466	0.24078	1.149419	0.548137	0.240482	1.203464	0.092394	0.213036	1.054841	0.0524	0.22625	1.265131	0.049221	0.236282	1.014105	0.048746	0.182591	1.151881	1.176152	0.188844	1.169642	1.465202	0.181848	1.164329	1.583333	0.160713	1.026536	1.666559	0.189052	1.235928	1.644163	0.086665	1.133344	1.604819	0.261458	1.12046	1.610757	0.012005	1.16686	1.380804	0.00096	1.193228	1.082932	-0.046224	1.133831	0.864126	-0.044457	1.173967	0.856744	-0.049013	1.101819	0.86325	-0.077064	1.138667	0.821328	0.363455	1.157456	1.377233	0.381305	1.187778	1.07975	0.398864	1.119328	0.859118	0.42053	1.145295	0.853198	0.381702	1.087111	0.857908	0.426722	1.111024	0.816434
0.07	0.178618	1.136873	1.011524	0.179568	1.13956	0.883615	0.092996	1.133912	0.924332	0.130543	1.152742	0.547688	0.133052	1.216239	0.093441	0.157674	1.066524	0.055702	0.136552	1.269812	0.042533	0.139815	1.022534	0.051104	0.264716	1.125961	0.92544	0.240826	1.149551	0.548145	0.240623	1.203467	0.092361	0.212897	1.054865	0.052482	0.226276	1.265165	0.049227	0.236274	1.014108	0.04873	0.182866	1.15182	1.176165	0.189115	1.169412	1.465235	0.182081	1.164099	1.58337	0.160851	1.026509	1.666606	0.189256	1.235428	1.644074	0.086924	1.133129	1.6048	0.261687	1.120252	1.610624	0.012218	1.166684	1.380817	0.001232	1.193038	1.082941	-0.045397	1.133296	0.864116	-0.044087	1.173428	0.856773	-0.047734	1.101229	0.863217	-0.076187	1.137804	0.821396	0.36376	1.157026	1.377218	0.381286	1.187432	1.079725	0.398396	1.118971	0.859056	0.420114	1.144951	0.853109	0.381168	1.086926	0.857846	0.426126	1.110673	0.816261
0.075	0.178937	1.136705	1.011529	0.179885	1.13951	0.883622	0.093312	1.133853	0.924335	0.130682	1.152028	0.547642	0.13299	1.216354	0.093509	0.157805	1.066668	0.055782	0.136698	1.270509	0.042801	0.139798	1.022536	0.05109	0.265029	1.125844	0.925433	0.24087	1.149866	0.548182	0.240797	1.203428	0.09233	0.212678	1.054865	0.052583	0.226243	1.265107	0.049226	0.236178	1.013963	0.04866	0.183143	1.151754	1.176197	0.189395	1.169231	1.465278	0.182342	1.163896	1.583418	0.161065	1.026254	1.666607	0.189576	1.235274	1.64407	0.087232	1.132847	1.604842	0.261919	1.119969	1.610734	0.012438	1.166569	1.380832	0.001504	1.19288	1.082952	-0.044524	1.132767	0.864103	-0.043685	1.172866	0.856799	-0.046327	1.100634	0.863209	-0.075358	1.136948	0.82134	0.364067	1.156604	1.3772	0.381282	1.187108	1.079699	0.397932	1.118623	0.858999	0.419683	1.144547	0.852938	0.380655	1.086606	0.857836	0.425534	1.11043	0.816085
0.08	0.179266	1.136548	1.011508	0.18023	1.13943	0.883603	0.093651	1.133777	0.924303	0.130838	1.151314	0.547561	0.132871	1.216245	0.093502	0.157773	1.066561	0.055826	0.136551	1.270036	0.042594	0.139769	1.022538	0.05111	0.265365	1.125712	0.925415	0.240957	1.14997	0.548196	0.240904	1.20341	0.092318	0.212619	1.054869	0.052606	0.226249	1.265118	0.049211	0.236261	1.014077	0.048707	0.183414	1.151677	1.176211	0.189646	1.168982	1.465306	0.182578	1.163628	1.583451	0.161255	1.026049	1.666635	0.189875	1.234845	1.644024	0.087605	1.132544	1.604901	0.262148	1.119695	1.61076	0.012639	1.166392	1.38084	0.001738	1.192722	1.082959	-0.043512	1.132037	0.864113	-0.043367	1.17188	0.856863	-0.045048	1.099991	0.863267	-0.074524	1.136182	0.821225	0.364352	1.156179	1.37719	0.381283	1.186785	1.079683	0.397454	1.118301	0.858945	0.419202	1.144132	0.852746	0.380221	1.086369	0.857844	0.424946	1.11018	0.815917
0.085	0.179593	1.136367	1.011494	0.180559	1.13929	0.88359	0.093977	1.13366	0.924288	0.130973	1.150569	0.547498	0.132845	1.216247	0.093544	0.157791	1.066581	0.055823	0.136701	1.270495	0.042826	0.13977	1.022536	0.051112	0.265688	1.125522	0.925398	0.241058	1.14986	0.548198	0.240938	1.203408	0.092334	0.212599	1.054883	0.052599	0.226249	1.265129	0.04922	0.236275	1.014109	0.048718	0.183696	1.151597	1.17623	0.189915	1.168786	1.465335	0.182828	1.163421	1.583485	0.161457	1.025928	1.666625	0.190273	1.234522	1.643968	0.087945	1.132182	1.604933	0.262393	1.119489	1.610737	0.012858	1.166275	1.380847	0.001999	1.192575	1.082963	-0.042735	1.131578	0.864102	-0.042963	1.171226	0.85688	-0.04398	1.099784	0.863275	-0.073573	1.135157	0.821209	0.364647	1.155758	1.377171	0.381295	1.186438	1.079655	0.396941	1.117981	0.858868	0.41878	1.143833	0.852576	0.37986	1.086007	0.857811	0.424342	1.109901	0.815709
0.09	0.179943	1.136178	1.01147	0.180909	1.13913	0.883567	0.094325	1.133528	0.924264	0.131128	1.149865	0.54743	0.132768	1.216107	0.093548	0.15781	1.066447	0.055868	0.136575	1.269944	0.042682	0.139764	1.022547	0.051112	0.266032	1.125316	0.925371	0.241183	1.149647	0.548185	0.240937	1.203401	0.092349	0.212625	1.054878	0.05259	0.226249	1.265129	0.04921	0.236264	1.014087	0.048692	0.183987	1.151498	1.17624	0.190187	1.168523	1.465357	0.183084	1.163162	1.583511	0.161683	1.025799	1.666641	0.190676	1.234108	1.643929	0.088134	1.131925	1.605013	0.262622	1.119208	1.610735	0.013085	1.16609	1.380856	0.002267	1.192465	1.082976	-0.041881	1.131156	0.86409	-0.042696	1.170823	0.85685	-0.042761	1.099294	0.863232	-0.072693	1.134031	0.82119	0.364939	1.155343	1.37713	0.3813	1.186138	1.079611	0.396485	1.117666	0.858793	0.418298	1.143619	0.8524	0.37959	1.085704	0.85783	0.423747	1.109638	0.815488
0.095	0.1803	1.135976	1.011439	0.181262	1.13896	0.883537	0.094677	1.133387	0.924237	0.13128	1.149155	0.547359	0.132707	1.216026	0.093562	0.157847	1.06638	0.055893	0.136549	1.269805	0.042564	0.139755	1.02255	0.051102	0.266381	1.125096	0.925334	0.241304	1.149459	0.548165	0.240933	1.20339	0.09235	0.212643	1.054864	0.052585	0.226248	1.265129	0.04922	0.236258	1.014088	0.04867	0.184279	1.151391	1.17624	0.190442	1.168274	1.465365	0.183322	1.162908	1.583523	0.161895	1.025523	1.66669	0.190932	1.233906	1.643834	0.088455	1.131596	1.605033	0.26284	1.118928	1.610729	0.013301	1.165901	1.380856	0.002523	1.192339	1.082981	-0.040983	1.130667	0.864074	-0.042323	1.170461	0.856869	-0.041299	1.098548	0.863154	-0.071782	1.133171	0.82118	0.365218	1.154961	1.377095	0.381318	1.185795	1.079565	0.396054	1.117319	0.858713	0.417786	1.143371	0.852198	0.379328	1.085377	0.857828	0.423224	1.109368	0.815281
