0 27 0.00589871
0.005 27 0.0059001
0.01 27 0.00590415
0.015 27 0.00591067
0.02 27 0.00591948
0.025 27 0.00593047
0.03 27 0.00594356
0.035 27 0.00595871
0.04 27 0.00597588
0.045 27 0.00599503
0.05 27 0.00601614
0.055 27 0.00603919
0.06 27 0.00606416
0.065 27 0.00609103
0.07 27 0.00611979
0.075 27 0.00615043
0.08 27 0.00618292
0.085 27 0.00621726
0.09 27 0.00625343
0.095 27 0.00629142
0.1 27 0.00633122
0.105 27 0.00637282
0.11 27 0.0064162
0.115 27 0.00646136
0.12 27 0.00650827
0.125 26 0.00655693
0.13 26 0.00660733
0.135 26 0.00665946
0.14 25 0.0067133
0.145 25 0.00676884
0.15 25 0.00682608
0.155 25 0.00688499
0.16 25 0.00694557
0.165 25 0.00700782
0.17 25 0.00707171
0.175 25 0.00713723
0.18 25 0.00720438
0.185 25 0.00727315
0.19 25 0.00734351
0.195 25 0.00741547
0.2 25 0.00748901
0.205 25 0.00756413
0.21 25 0.0076408
0.215 25 0.00771902
0.22 25 0.00779878
0.225 25 0.00788007
0.23 25 0.00796288
0.235 25 0.00804719
0.24 25 0.008133
0.245 25 0.0082203
0.25 24 0.00830907
0.255 24 0.00839931
0.26 24 0.008491
0.265 24 0.00858413
0.27 24 0.0086787
0.275 24 0.00877469
0.28 24 0.00887209
0.285 24 0.0089709
0.29 24 0.0090711
0.295 24 0.00917267
0.3 24 0.00927562
0.305 25 0.00937993
0.31 25 0.00948559
0.315 25 0.00959259
0.32 25 0.00970092
0.325 25 0.00981056
0.33 24 0.00992152
0.335 24 0.0100338
0.34 24 0.0101473
0.345 24 0.0102621
0.35 24 0.0103782
0.355 24 0.0104955
0.36 23 0.0106141
0.365 22 0.0107339
0.37 22 0.010855
0.375 22 0.0109772
0.38 22 0.0111007
0.385 22 0.0112253
0.39 22 0.0113511
0.395 22 0.0114781
0.4 23 0.0116063
0.405 23 0.0117356
0.41 23 0.011866
0.415 23 0.0119975
0.42 22 0.0121302
0.425 22 0.012264
0.43 22 0.0123989
0.435 22 0.0125348
0.44 22 0.0126695
0.445 22 0.0128045
0.45 22 0.0129406
0.455 21 0.0130776
0.46 21 0.0132156
0.465 21 0.0133545
