0.67 14 0.0128147 CHEST_JOINT1
0.675 14 0.0128995 CHEST_JOINT1
0.68 14 0.0129845 CHEST_JOINT1
0.685 14 0.0130698 CHEST_JOINT1
0.69 14 0.0131554 CHEST_JOINT1
0.695 14 0.0132413 CHEST_JOINT1
0.7 14 0.0133274 CHEST_JOINT1
0.705 14 0.0134138 CHEST_JOINT1
0.71 14 0.0135004 CHEST_JOINT1
0.715 14 0.0135873 CHEST_JOINT1
0.72 14 0.0136744 CHEST_JOINT1
0.725 15 0.0137618 CHEST_JOINT1
0.73 15 0.0138493 CHEST_JOINT1
0.735 15 0.0139371 CHEST_JOINT1
0.74 15 0.0140251 CHEST_JOINT1
0.745 15 0.0141132 CHEST_JOINT1
0.75 14 0.0142016 CHEST_JOINT1
0.755 14 0.0142902 CHEST_JOINT1
0.76 14 0.0143789 CHEST_JOINT1
0.765 14 0.0144678 CHEST_JOINT1
0.77 14 0.0145569 CHEST_JOINT1
0.775 13 0.0146461 CHEST_JOINT1
0.78 13 0.014736 CHEST_JOINT1
0.785 13 0.0148264 CHEST_JOINT1
0.79 13 0.0149171 CHEST_JOINT1
0.795 12 0.015008 CHEST_JOINT1
0.8 12 0.015099 CHEST_JOINT1
0.805 12 0.0151552 HEAD_JOINT1
0.81 12 0.0151653 HEAD_JOINT1
0.815 11 0.0151757 HEAD_JOINT1
0.82 11 0.0151863 HEAD_JOINT1
0.825 11 0.0151971 HEAD_JOINT1
0.83 11 0.0152082 HEAD_JOINT1
0.835 11 0.0152195 HEAD_JOINT1
0.84 11 0.0152311 HEAD_JOINT1
0.845 10 0.0152429 HEAD_JOINT1
0.85 10 0.0152549 HEAD_JOINT1
0.855 10 0.0152672 HEAD_JOINT1
0.86 10 0.0152796 HEAD_JOINT1
0.865 10 0.0152923 HEAD_JOINT1
0.87 10 0.0153052 HEAD_JOINT1
0.875 10 0.0153183 HEAD_JOINT1
0.88 9 0.0153316 HEAD_JOINT1
0.885 9 0.0153451 HEAD_JOINT1
0.89 9 0.0153588 HEAD_JOINT1
0.895 9 0.0153727 HEAD_JOINT1
0.9 9 0.0153868 HEAD_JOINT1
0.905 9 0.0154011 HEAD_JOINT1
0.91 9 0.0154156 HEAD_JOINT1
0.915 9 0.0154302 HEAD_JOINT1
0.92 9 0.015445 HEAD_JOINT1
0.925 9 0.01546 HEAD_JOINT1
0.93 9 0.0154752 HEAD_JOINT1
0.935 9 0.0154905 HEAD_JOINT1
0.94 9 0.0155059 HEAD_JOINT1
0.945 9 0.0155216 HEAD_JOINT1
0.95 8 0.0155373 HEAD_JOINT1
0.955 9 0.0155532 HEAD_JOINT1
0.96 9 0.0155693 HEAD_JOINT1
0.965 9 0.0155855 HEAD_JOINT1
0.97 9 0.0156018 HEAD_JOINT1
0.975 9 0.0156182 HEAD_JOINT1
0.98 9 0.0156348 HEAD_JOINT1
0.985 9 0.0156514 HEAD_JOINT1
0.99 9 0.0156682 HEAD_JOINT1
0.995 9 0.0156851 HEAD_JOINT1
1 9 0.0157021 HEAD_JOINT1
1.005 9 0.0157193 HEAD_JOINT1
1.01 9 0.0157366 HEAD_JOINT1
1.015 9 0.015754 HEAD_JOINT1
1.02 9 0.0157716 HEAD_JOINT1
1.025 9 0.0157892 HEAD_JOINT1
1.03 9 0.015807 HEAD_JOINT1
1.035 9 0.015825 HEAD_JOINT1
1.04 9 0.015843 HEAD_JOINT1
1.045 9 0.0158612 HEAD_JOINT1
1.05 9 0.0158795 HEAD_JOINT1
1.055 9 0.0158979 HEAD_JOINT1
1.06 8 0.0159165 HEAD_JOINT1
1.065 8 0.0159351 HEAD_JOINT1
1.07 8 0.0159539 HEAD_JOINT1
1.075 8 0.0159728 HEAD_JOINT1
1.08 7 0.0159918 HEAD_JOINT1
1.085 7 0.0160109 HEAD_JOINT1
1.09 7 0.0160301 HEAD_JOINT1
1.095 7 0.0160494 HEAD_JOINT1
1.1 7 0.0160689 HEAD_JOINT1
1.105 7 0.0160884 HEAD_JOINT1
1.11 7 0.0161081 HEAD_JOINT1
1.115 7 0.0161278 HEAD_JOINT1
1.12 7 0.0161477 HEAD_JOINT1
1.125 7 0.0161676 HEAD_JOINT1
1.13 7 0.0161876 HEAD_JOINT1
1.135 7 0.0162078 HEAD_JOINT1
1.14 7 0.016228 HEAD_JOINT1
1.145 7 0.0162484 HEAD_JOINT1
1.15 7 0.0162688 HEAD_JOINT1
1.155 8 0.0162893 HEAD_JOINT1
1.16 8 0.01631 HEAD_JOINT1
1.165 8 0.0163307 HEAD_JOINT1
1.17 8 0.0163515 HEAD_JOINT1
1.175 8 0.0163724 HEAD_JOINT1
1.18 8 0.0163933 HEAD_JOINT1
1.185 8 0.0164144 HEAD_JOINT1
1.19 8 0.0164356 HEAD_JOINT1
1.195 8 0.0164568 HEAD_JOINT1
1.2 8 0.0164781 HEAD_JOINT1
1.205 8 0.0164995 HEAD_JOINT1
1.21 8 0.016521 HEAD_JOINT1
1.215 8 0.0165426 HEAD_JOINT1
1.22 8 0.0165643 HEAD_JOINT1
1.225 8 0.016586 HEAD_JOINT1
1.23 8 0.0166078 HEAD_JOINT1
1.235 8 0.0166298 HEAD_JOINT1
1.24 8 0.0166517 HEAD_JOINT1
1.245 8 0.0166738 HEAD_JOINT1
1.25 8 0.0166959 HEAD_JOINT1
1.255 8 0.0167182 HEAD_JOINT1
1.26 8 0.0167405 HEAD_JOINT1
1.265 8 0.0167628 HEAD_JOINT1
1.27 8 0.0167853 HEAD_JOINT1
1.275 8 0.0168078 HEAD_JOINT1
1.28 8 0.0168304 HEAD_JOINT1
1.285 8 0.0168531 HEAD_JOINT1
1.29 8 0.0168758 HEAD_JOINT1
1.295 8 0.0168986 HEAD_JOINT1
1.3 9 0.0169215 HEAD_JOINT1
1.305 9 0.0169445 HEAD_JOINT1
1.31 9 0.0169675 HEAD_JOINT1
1.315 9 0.0169906 HEAD_JOINT1
1.32 9 0.0170138 HEAD_JOINT1
1.325 9 0.0170371 HEAD_JOINT1
1.33 9 0.0170604 HEAD_JOINT1
1.335 9 0.0170838 HEAD_JOINT1
1.34 9 0.0171074 HEAD_JOINT1
1.345 9 0.0171312 HEAD_JOINT1
1.35 9 0.0171551 HEAD_JOINT1
1.355 9 0.0171792 HEAD_JOINT1
1.36 9 0.0172034 HEAD_JOINT1
1.365 9 0.0172278 HEAD_JOINT1
1.37 9 0.0172522 HEAD_JOINT1
1.375 9 0.0172647 LARM_JOINT0
1.38 9 0.0172651 LARM_JOINT0
1.385 9 0.0172656 LARM_JOINT0
1.39 9 0.0172662 LARM_JOINT0
1.395 8 0.0172669 LARM_JOINT0
1.4 8 0.0172677 LARM_JOINT0
1.405 8 0.0172686 LARM_JOINT0
1.41 8 0.0172696 LARM_JOINT0
1.415 8 0.0172707 LARM_JOINT0
1.42 8 0.0172719 LARM_JOINT0
1.425 8 0.0172732 LARM_JOINT0
1.43 8 0.0172747 LARM_JOINT0
1.435 8 0.0172762 LARM_JOINT0
1.44 8 0.0172779 LARM_JOINT0
1.445 8 0.0172796 LARM_JOINT0
1.45 8 0.0172814 LARM_JOINT0
1.455 8 0.0172834 LARM_JOINT0
1.46 8 0.0172854 LARM_JOINT0
1.465 8 0.0172876 LARM_JOINT0
1.47 8 0.0172899 LARM_JOINT0
1.475 8 0.0172922 LARM_JOINT0
1.48 8 0.0172947 LARM_JOINT0
1.485 8 0.0172972 LARM_JOINT0
1.49 8 0.017298 LARM_JOINT0
1.495 8 0.0172812 LARM_JOINT0
1.5 8 0.0172644 LARM_JOINT0
1.505 8 0.0172478 LARM_JOINT0
1.51 8 0.0172313 LARM_JOINT0
1.515 8 0.017215 LARM_JOINT0
1.52 8 0.0171987 LARM_JOINT0
1.525 8 0.0171826 LARM_JOINT0
1.53 8 0.0171666 LARM_JOINT0
1.535 8 0.0171507 LARM_JOINT0
1.54 8 0.0171349 LARM_JOINT0
1.545 8 0.0171193 LARM_JOINT0
1.55 8 0.0171038 LARM_JOINT0
1.555 8 0.0170884 LARM_JOINT0
1.56 9 0.0170731 LARM_JOINT0
1.565 9 0.0170579 LARM_JOINT0
1.57 9 0.0170428 LARM_JOINT0
1.575 9 0.0170279 LARM_JOINT0
1.58 9 0.017013 LARM_JOINT0
1.585 9 0.0169983 LARM_JOINT0
1.59 9 0.0169837 LARM_JOINT0
1.595 9 0.0169692 LARM_JOINT0
1.6 9 0.0169548 LARM_JOINT0
1.605 9 0.0169406 LARM_JOINT0
1.61 9 0.0169264 LARM_JOINT0
1.615 9 0.0169124 LARM_JOINT0
1.62 9 0.0168984 LARM_JOINT0
1.625 9 0.0168846 LARM_JOINT0
1.63 9 0.0168709 LARM_JOINT0
1.635 9 0.0168573 LARM_JOINT0
1.64 9 0.0168437 LARM_JOINT0
1.645 9 0.0168303 LARM_JOINT0
1.65 9 0.0168171 LARM_JOINT0
1.655 9 0.0168039 LARM_JOINT0
1.66 9 0.0167908 LARM_JOINT0
1.665 9 0.0167778 LARM_JOINT0
1.67 9 0.016765 LARM_JOINT0
1.675 9 0.0167522 LARM_JOINT0
1.68 9 0.0167395 LARM_JOINT0
1.685 9 0.016727 LARM_JOINT0
1.69 9 0.0167145 LARM_JOINT0
1.695 9 0.0167022 LARM_JOINT0
1.7 9 0.01669 LARM_JOINT0
1.705 9 0.0166778 LARM_JOINT0
1.71 9 0.0166658 LARM_JOINT0
1.715 9 0.0166501 RARM_JOINT3
1.72 9 0.0166282 RARM_JOINT3
1.725 10 0.0166064 RARM_JOINT3
1.73 10 0.0165845 RARM_JOINT3
1.735 10 0.0165627 RARM_JOINT3
1.74 10 0.0165409 RARM_JOINT3
1.745 10 0.0165191 RARM_JOINT3
1.75 10 0.0164973 RARM_JOINT3
1.755 10 0.0164756 RARM_JOINT3
1.76 10 0.0164538 RARM_JOINT3
1.765 10 0.0164321 RARM_JOINT3
1.77 10 0.0164104 RARM_JOINT3
1.775 10 0.0163887 RARM_JOINT3
1.78 10 0.016367 RARM_JOINT3
1.785 10 0.0163453 RARM_JOINT3
1.79 10 0.0163237 RARM_JOINT3
1.795 10 0.016302 RARM_JOINT3
1.8 10 0.0162803 RARM_JOINT3
1.805 10 0.0162587 RARM_JOINT3
1.81 10 0.0162371 RARM_JOINT3
1.815 10 0.0162154 RARM_JOINT3
1.82 10 0.0161938 RARM_JOINT3
1.825 10 0.0161722 RARM_JOINT3
1.83 10 0.0161506 RARM_JOINT3
1.835 10 0.016129 RARM_JOINT3
1.84 10 0.0161074 RARM_JOINT3
1.845 10 0.0160858 RARM_JOINT3
1.85 10 0.0160642 RARM_JOINT3
1.855 10 0.0160426 RARM_JOINT3
1.86 9 0.016021 RARM_JOINT3
1.865 9 0.0159994 RARM_JOINT3
1.87 9 0.0159778 RARM_JOINT3
1.875 9 0.0159562 RARM_JOINT3
1.88 9 0.0159346 RARM_JOINT3
1.885 9 0.015913 RARM_JOINT3
1.89 9 0.0158914 RARM_JOINT3
1.895 10 0.0158698 RARM_JOINT3
1.9 10 0.0158482 RARM_JOINT3
1.905 11 0.0158266 RARM_JOINT3
1.91 11 0.0158049 RARM_JOINT3
1.915 10 0.0157833 RARM_JOINT3
1.92 10 0.0157617 RARM_JOINT3
1.925 10 0.01574 RARM_JOINT3
1.93 10 0.0157184 RARM_JOINT3
1.935 10 0.0156967 RARM_JOINT3
1.94 10 0.015675 RARM_JOINT3
1.945 10 0.0156533 RARM_JOINT3
1.95 10 0.0156316 RARM_JOINT3
1.955 10 0.0156099 RARM_JOINT3
1.96 10 0.0155882 RARM_JOINT3
1.965 10 0.0155664 RARM_JOINT3
1.97 10 0.0155447 RARM_JOINT3
1.975 10 0.0155229 RARM_JOINT3
1.98 10 0.0155011 RARM_JOINT3
1.985 10 0.0154793 RARM_JOINT3
1.99 10 0.0154575 RARM_JOINT3
1.995 10 0.0154356 RARM_JOINT3
2 10 0.0154138 RARM_JOINT3
2.005 10 0.0153919 RARM_JOINT3
2.01 10 0.01537 RARM_JOINT3
2.015 10 0.0153481 RARM_JOINT3
2.02 10 0.0153262 RARM_JOINT3
2.025 10 0.0153042 RARM_JOINT3
2.03 10 0.0152823 RARM_JOINT3
2.035 10 0.0152603 RARM_JOINT3
2.04 10 0.0152383 RARM_JOINT3
2.045 10 0.0152163 RARM_JOINT3
2.05 10 0.0151942 RARM_JOINT3
2.055 10 0.0151722 RARM_JOINT3
2.06 10 0.0151501 RARM_JOINT3
2.065 10 0.015128 RARM_JOINT3
2.07 10 0.0151059 RARM_JOINT3
2.075 10 0.0150838 RARM_JOINT3
2.08 10 0.0150617 RARM_JOINT3
2.085 10 0.0150395 RARM_JOINT3
2.09 10 0.0150174 RARM_JOINT3
2.095 10 0.0149952 RARM_JOINT3
2.1 10 0.014973 RARM_JOINT3
2.105 10 0.0149508 RARM_JOINT3
2.11 10 0.0149286 RARM_JOINT3
2.115 10 0.0149063 RARM_JOINT3
2.12 10 0.0148841 RARM_JOINT3
2.125 10 0.0148618 RARM_JOINT3
2.13 10 0.0148395 RARM_JOINT3
2.135 10 0.0148172 RARM_JOINT3
2.14 10 0.0147949 RARM_JOINT3
2.145 10 0.0147726 RARM_JOINT3
2.15 10 0.0147503 RARM_JOINT3
2.155 10 0.0147279 RARM_JOINT3
2.16 10 0.0147056 RARM_JOINT3
2.165 10 0.0146832 RARM_JOINT3
2.17 10 0.0146608 RARM_JOINT3
2.175 10 0.0146384 RARM_JOINT3
2.18 10 0.014616 RARM_JOINT3
2.185 10 0.0145936 RARM_JOINT3
2.19 10 0.0145711 RARM_JOINT3
2.195 10 0.0145487 RARM_JOINT3
2.2 11 0.0145262 RARM_JOINT3
2.205 11 0.0145038 RARM_JOINT3
2.21 11 0.0144813 RARM_JOINT3
2.215 11 0.0144588 RARM_JOINT3
2.22 11 0.0144363 RARM_JOINT3
2.225 11 0.0144138 RARM_JOINT3
2.23 11 0.0143912 RARM_JOINT3
2.235 11 0.0143687 RARM_JOINT3
2.24 11 0.0143462 RARM_JOINT3
2.245 11 0.0143236 RARM_JOINT3
2.25 11 0.014301 RARM_JOINT3
2.255 11 0.0142785 RARM_JOINT3
2.26 11 0.0142559 RARM_JOINT3
2.265 11 0.0142333 RARM_JOINT3
2.27 11 0.0142107 RARM_JOINT3
2.275 10 0.0141881 RARM_JOINT3
2.28 10 0.0141655 RARM_JOINT3
2.285 10 0.0141428 RARM_JOINT3
2.29 10 0.0141202 RARM_JOINT3
2.295 10 0.0140975 RARM_JOINT3
2.3 10 0.0140749 RARM_JOINT3
2.305 10 0.0140522 RARM_JOINT3
2.31 11 0.0140295 RARM_JOINT3
2.315 11 0.0140069 RARM_JOINT3
2.32 11 0.0139842 RARM_JOINT3
2.325 11 0.0139615 RARM_JOINT3
2.33 11 0.0139388 RARM_JOINT3
2.335 11 0.013916 RARM_JOINT3
2.34 11 0.0138933 RARM_JOINT3
2.345 11 0.0138706 RARM_JOINT3
2.35 11 0.0138479 RARM_JOINT3
2.355 11 0.0138251 RARM_JOINT3
2.36 11 0.0138024 RARM_JOINT3
2.365 11 0.0137796 RARM_JOINT3
2.37 11 0.0137568 RARM_JOINT3
2.375 11 0.0137341 RARM_JOINT3
2.38 11 0.0137113 RARM_JOINT3
2.385 11 0.0136885 RARM_JOINT3
2.39 11 0.0136657 RARM_JOINT3
2.395 11 0.0136429 RARM_JOINT3
2.4 11 0.0136201 RARM_JOINT3
2.405 11 0.0135973 RARM_JOINT3
2.41 11 0.0135745 RARM_JOINT3
2.415 11 0.0135517 RARM_JOINT3
2.42 11 0.0135289 RARM_JOINT3
2.425 12 0.013506 RARM_JOINT3
2.43 12 0.0134832 RARM_JOINT3
2.435 12 0.0134603 RARM_JOINT3
2.44 12 0.0134375 RARM_JOINT3
2.445 11 0.0134146 RARM_JOINT3
2.45 11 0.0133918 RARM_JOINT3
2.455 11 0.0133689 RARM_JOINT3
2.46 11 0.0133461 RARM_JOINT3
2.465 11 0.0133232 RARM_JOINT3
2.47 11 0.0133003 RARM_JOINT3
2.475 11 0.0132774 RARM_JOINT3
2.48 11 0.0132545 RARM_JOINT3
2.485 11 0.0132317 RARM_JOINT3
2.49 11 0.0132088 RARM_JOINT3
2.495 11 0.0131859 RARM_JOINT3
2.5 11 0.013163 RARM_JOINT3
2.505 12 0.01314 RARM_JOINT3
2.51 12 0.0131171 RARM_JOINT3
2.515 12 0.0130942 RARM_JOINT3
2.52 12 0.0130713 RARM_JOINT3
2.525 12 0.0130484 RARM_JOINT3
2.53 12 0.0130255 RARM_JOINT3
2.535 12 0.0130025 RARM_JOINT3
2.54 12 0.0129796 RARM_JOINT3
2.545 12 0.0129567 RARM_JOINT3
2.55 12 0.0129337 RARM_JOINT3
2.555 12 0.0129108 RARM_JOINT3
2.56 12 0.0128878 RARM_JOINT3
2.565 12 0.0128649 RARM_JOINT3
2.57 12 0.0128419 RARM_JOINT3
2.575 12 0.012819 RARM_JOINT3
2.58 12 0.012796 RARM_JOINT3
2.585 12 0.0127731 RARM_JOINT3
2.59 12 0.0127501 RARM_JOINT3
2.595 13 0.0127271 RARM_JOINT3
2.6 13 0.0127042 RARM_JOINT3
2.605 13 0.0126812 RARM_JOINT3
2.61 13 0.0126582 RARM_JOINT3
2.615 13 0.0126352 RARM_JOINT3
2.62 13 0.0126123 RARM_JOINT3
2.625 13 0.0125893 RARM_JOINT3
2.63 13 0.0125663 RARM_JOINT3
2.635 13 0.0125433 RARM_JOINT3
2.64 13 0.0125203 RARM_JOINT3
2.645 13 0.0124973 RARM_JOINT3
2.65 13 0.0124743 RARM_JOINT3
2.655 13 0.0124513 RARM_JOINT3
2.66 13 0.0124284 RARM_JOINT3
2.665 14 0.0124054 RARM_JOINT3
2.67 14 0.0123824 RARM_JOINT3
2.675 14 0.0123594 RARM_JOINT3
2.68 14 0.0123364 RARM_JOINT3
2.685 15 0.0123134 RARM_JOINT3
2.69 15 0.0122903 RARM_JOINT3
2.695 16 0.0122673 RARM_JOINT3
2.7 16 0.0122443 RARM_JOINT3
2.705 16 0.0122213 RARM_JOINT3
2.71 16 0.0121983 RARM_JOINT3
2.715 16 0.0121753 RARM_JOINT3
2.72 16 0.0121523 RARM_JOINT3
2.725 16 0.0121293 RARM_JOINT3
2.73 16 0.0121063 RARM_JOINT3
2.735 16 0.0120832 RARM_JOINT3
2.74 16 0.0120602 RARM_JOINT3
2.745 16 0.0120372 RARM_JOINT3
2.75 16 0.0120142 RARM_JOINT3
2.755 16 0.0119911 RARM_JOINT3
2.76 16 0.0119681 RARM_JOINT3
2.765 16 0.0119451 RARM_JOINT3
2.77 16 0.0119221 RARM_JOINT3
2.775 16 0.011899 RARM_JOINT3
2.78 16 0.011876 RARM_JOINT3
2.785 16 0.011853 RARM_JOINT3
2.79 16 0.01183 RARM_JOINT3
2.795 17 0.0118069 RARM_JOINT3
2.8 17 0.0117839 RARM_JOINT3
2.805 17 0.0117609 RARM_JOINT3
2.81 17 0.0117378 RARM_JOINT3
2.815 17 0.0117148 RARM_JOINT3
2.82 17 0.0116918 RARM_JOINT3
2.825 17 0.0116687 RARM_JOINT3
2.83 17 0.0116457 RARM_JOINT3
2.835 17 0.0116227 RARM_JOINT3
2.84 17 0.0115996 RARM_JOINT3
2.845 17 0.0115766 RARM_JOINT3
2.85 17 0.0115536 RARM_JOINT3
2.855 17 0.0115305 RARM_JOINT3
2.86 17 0.0115075 RARM_JOINT3
2.865 17 0.0114844 RARM_JOINT3
2.87 17 0.0114614 RARM_JOINT3
2.875 17 0.0114384 RARM_JOINT3
2.88 17 0.0114153 RARM_JOINT3
2.885 17 0.0113923 RARM_JOINT3
2.89 18 0.0113692 RARM_JOINT3
2.895 18 0.0113462 RARM_JOINT3
2.9 18 0.0113232 RARM_JOINT3
2.905 18 0.0113001 RARM_JOINT3
2.91 18 0.0112405 LARM_JOINT2
2.915 18 0.0111644 LARM_JOINT2
2.92 18 0.0110886 LARM_JOINT2
2.925 18 0.011013 LARM_JOINT2
2.93 18 0.0109377 LARM_JOINT2
2.935 18 0.0108627 LARM_JOINT2
2.94 18 0.0107879 LARM_JOINT2
2.945 18 0.0107135 LARM_JOINT2
2.95 18 0.0106393 LARM_JOINT2
2.955 19 0.0105654 LARM_JOINT2
2.96 19 0.0104918 LARM_JOINT2
2.965 19 0.0104185 LARM_JOINT2
2.97 19 0.0103454 LARM_JOINT2
2.975 19 0.0102726 LARM_JOINT2
2.98 19 0.0102002 LARM_JOINT2
2.985 19 0.0101279 LARM_JOINT2
2.99 19 0.010056 LARM_JOINT2
2.995 19 0.00998439 LARM_JOINT2
3 19 0.00991304 LARM_JOINT2
3.005 19 0.00984197 LARM_JOINT2
3.01 19 0.00977119 LARM_JOINT2
3.015 19 0.0097007 LARM_JOINT2
3.02 19 0.0096305 LARM_JOINT2
3.025 19 0.00956059 LARM_JOINT2
3.03 19 0.00949097 LARM_JOINT2
3.035 19 0.00942163 LARM_JOINT2
3.04 19 0.00935259 LARM_JOINT2
3.045 19 0.00928384 LARM_JOINT2
3.05 19 0.00921539 LARM_JOINT2
3.055 19 0.00914722 LARM_JOINT2
3.06 19 0.00907935 LARM_JOINT2
3.065 20 0.00901178 LARM_JOINT2
3.07 20 0.00894449 LARM_JOINT2
3.075 20 0.00887751 LARM_JOINT2
3.08 20 0.00881082 LARM_JOINT2
3.085 20 0.00874443 LARM_JOINT2
3.09 20 0.00867833 LARM_JOINT2
3.095 20 0.00861253 LARM_JOINT2
3.1 21 0.00854703 LARM_JOINT2
3.105 21 0.00848183 LARM_JOINT2
3.11 21 0.00841693 LARM_JOINT2
3.115 21 0.00835233 LARM_JOINT2
3.12 21 0.00828803 LARM_JOINT2
3.125 21 0.00822403 LARM_JOINT2
3.13 21 0.00816034 LARM_JOINT2
3.135 21 0.00809694 LARM_JOINT2
