0 0.013272 0.00151635 0.744755
0.005 0.0132721 0.00151661 0.744754
0.01 0.0132726 0.00151721 0.744752
0.015 0.0132736 0.00151782 0.744747
0.02 0.0132753 0.00151823 0.74474
0.025 0.0132775 0.00151834 0.744731
0.03 0.0132802 0.00151807 0.744719
0.035 0.0132834 0.00151736 0.744706
0.04 0.0132871 0.00151619 0.74469
0.045 0.0132912 0.00151453 0.744672
0.05 0.0132958 0.00151238 0.744653
0.055 0.0133008 0.00150972 0.744631
0.06 0.0133063 0.00150654 0.744606
0.065 0.0133122 0.00150286 0.74458
0.07 0.0133185 0.00149867 0.744552
0.075 0.0133252 0.00149396 0.744521
0.08 0.0133324 0.00148876 0.744489
0.085 0.0133399 0.00148305 0.744454
0.09 0.0133479 0.00147685 0.744417
0.095 0.0133563 0.00147015 0.744379
0.1 0.013365 0.00146296 0.744338
0.105 0.0133742 0.0014553 0.744295
0.11 0.0133837 0.00144716 0.744251
0.115 0.0133936 0.00143854 0.744204
0.12 0.0134039 0.00142946 0.744156
0.125 0.0134146 0.00141992 0.744105
0.13 0.0134257 0.00140992 0.744053
0.135 0.0134371 0.00139948 0.743999
0.14 0.0134489 0.00138859 0.743942
0.145 0.013461 0.00137726 0.743884
0.15 0.0134735 0.00136551 0.743825
0.155 0.0134864 0.00135332 0.743763
0.16 0.0134996 0.00134072 0.743699
0.165 0.0135131 0.0013277 0.743634
0.17 0.013527 0.00131428 0.743567
0.175 0.0135412 0.00130045 0.743498
0.18 0.0135557 0.00128623 0.743427
0.185 0.0135706 0.00127162 0.743355
0.19 0.0135858 0.00125662 0.743281
0.195 0.0136013 0.00124125 0.743205
0.2 0.0136171 0.00122551 0.743127
0.205 0.0136333 0.00120941 0.743048
0.21 0.0136497 0.00119294 0.742967
0.215 0.0136664 0.00117613 0.742885
0.22 0.0136835 0.00115897 0.742801
0.225 0.0137008 0.00114147 0.742715
0.23 0.0137184 0.00112364 0.742628
0.235 0.0137363 0.00110548 0.742539
0.24 0.0137545 0.00108701 0.742448
0.245 0.0137729 0.00106822 0.742356
0.25 0.0137916 0.00104913 0.742262
0.255 0.0138106 0.00102973 0.742167
0.26 0.0138299 0.00101004 0.742071
0.265 0.0138494 0.000990069 0.741973
0.27 0.0138691 0.000969815 0.741873
0.275 0.0138892 0.000949287 0.741772
0.28 0.0139094 0.000928491 0.741669
0.285 0.0139299 0.000907435 0.741565
0.29 0.0139506 0.000886125 0.74146
0.295 0.0139716 0.000864568 0.741353
0.3 0.0139928 0.000842769 0.741245
0.305 0.0140142 0.000820736 0.741135
0.31 0.0140358 0.000798476 0.741025
0.315 0.0140577 0.000775993 0.740912
0.32 0.0140797 0.000753296 0.740799
